ONS code,New constituency name,Total population,Number of households,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,United Kingdom,Ireland,Other Europe,Africa,Middle East and Asia,Americas and the Caribbean,Australasia and others,White British,Other White,Asian / Asian British,Black / Black British,Mixed / Multiple ethnic groups,Other ethnic groups,No religion,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other religion,Not answered,Owned outright,Owned with a mortgage or loan,Private rented,Social rented,Other tenure,Cluster
E14001071,Aylesbury,109464.0,44191.0,0.20478878900825842,0.09204852736972886,0.13820982240736682,0.21439011912592268,0.19438354162098956,0.15617920046773368,0.8177076196479304,0.006248458439529721,0.0675363351512328,0.028026711246311675,0.06596508536819315,0.011848319584897732,0.0026674705619045007,0.7052874865254966,0.07942192096175982,0.1288527944749968,0.03632178027880803,0.03528949628195056,0.014826521476988288,0.3558795585763356,0.4573375721698458,0.005188920558357085,0.025615727545128992,0.0018910326682745012,0.08715194036395528,0.0030969085726814294,0.004649930570781262,0.05918840897464006,0.30189405082482856,0.36084270552827497,0.1649430879590867,0.15462424475571948,0.017695910932090244,5
E14001072,Banbury,101692.0,42519.0,0.18667151791684694,0.08964323643944459,0.13100342209810015,0.19689847775636235,0.20195295598473822,0.19383038980450773,0.8401054163552688,0.004828305078078905,0.08562128781025057,0.018300357943594383,0.03386697085316446,0.013462219250285175,0.003815442709357668,0.7994827518388861,0.09757896393029933,0.05429138968650435,0.014829091767297329,0.024072690083782402,0.00974511269323054,0.37665326030306906,0.5068490456570265,0.004965926858289164,0.00447425093172588,0.0014061931499709912,0.03718053356671551,0.0036187348195057673,0.00497576037682043,0.059876294336876676,0.3381782262047555,0.3004303958230438,0.19396034713892613,0.15056798137303323,0.016863049460241305,0
W07000083,Bangor Aberconwy,92264.0,40182.0,0.1558046020614981,0.1280253189252463,0.10803897553732265,0.15789644819700205,0.21378017189989487,0.23645448337903602,0.9282385329055753,0.005300008670770831,0.02912295153039105,0.007673632185901327,0.022110465620393652,0.0055492933321772304,0.0020051157547906007,0.9151890228041273,0.037154253013092865,0.022804127286915808,0.005581808722795457,0.01262681002341108,0.006643978149657504,0.42302523194311975,0.48230078904014567,0.0037067545304777594,0.0030456082545738316,0.0004877308592733894,0.013168733200381514,0.0003034769791034423,0.0067198473944333655,0.06724182779849129,0.4153849982579264,0.24063013289532625,0.1958837290329003,0.1427255985267035,0.0053755412871434975,2
E14001073,Barking,133816.0,44607.0,0.26450696857601913,0.11613047864589171,0.1562156708889138,0.23677465157119904,0.14996823973396106,0.07640399058401524,0.5664185685034898,0.0035869613953279826,0.1657400349728736,0.1065327534412411,0.14158782824433186,0.015483716689832458,0.0006501367529031969,0.2774630836372332,0.1453787290010163,0.2806017217672027,0.2167229628743947,0.043208584922580257,0.036624917797572785,0.17746756740599032,0.4370030489627548,0.003930770610390387,0.02852424224308005,0.0010163209182758415,0.2756247384468225,0.017725832486399234,0.00410264841274586,0.05460483051354098,0.13062972179254378,0.26233550787992915,0.25554285201874144,0.32802026587755284,0.023471652431232767,999
E14001074,Barnsley North,104500.0,45992.0,0.1839712918660287,0.09174162679425837,0.14173205741626793,0.18421052631578946,0.2110622009569378,0.18728229665071772,0.9330239234449761,0.001569377990430622,0.046181818181818185,0.00677511961722488,0.009636363636363636,0.0019808612440191387,0.0008325358851674641,0.9243916209724495,0.043368836065416895,0.01002880410338855,0.0071962411123551425,0.009167551842601365,0.005846945903788553,0.42026794258373207,0.51311004784689,0.0017320574162679426,0.0017416267942583733,0.0002200956937799043,0.005789473684210527,0.000937799043062201,0.003444976076555024,0.05275598086124402,0.32431727256914245,0.29968255348756306,0.17296486345451384,0.1957514350321795,0.007283875456601148,6
E14001075,Barnsley South,104865.0,46649.0,0.1875077480570257,0.09359652887045249,0.14251656892194728,0.18189100271778,0.20948838983454918,0.18499976159824535,0.9275926190816765,0.0013731941067086253,0.053401993038668764,0.006913650884470509,0.007819577552090784,0.0021932961426596098,0.0007056691937252658,0.9168740761932008,0.05099890335192867,0.008372669622848425,0.008000762885614838,0.009698183378629667,0.006055404567777619,0.4374481476183665,0.49719162733037714,0.0017927811948695942,0.0016306680017164927,0.0003051542459352501,0.006036332427406666,0.0008677823868783674,0.003528345968626329,0.05119916082582368,0.3027288902227272,0.2743467169714249,0.1909151321571738,0.22337027589015843,0.008638984758515723,0
E14001076,Barrow and Furness,97424.0,44942.0,0.16508083140877597,0.08933025404157044,0.12296638439825507,0.16844752373620733,0.2241724403387221,0.23000256607646907,0.9619604824223762,0.0021965614575314343,0.013723376956633308,0.0057172183731075184,0.011321529381575572,0.003705414421349756,0.0013754169874262254,0.9577623813189633,0.016022581472927892,0.011947652040030792,0.002956120092378753,0.00810880164228894,0.0032024634334103155,0.38451905607505416,0.5435266826108824,0.004095542120443838,0.0013754452234072036,0.0003900516305184607,0.004013425987703109,0.0002771419479999589,0.003982632437925336,0.05782002196606551,0.41411152151662145,0.31304792844110185,0.16145253882782254,0.10820613234836012,0.0031818788660940766,6
E14001077,Basildon and Billericay,108102.0,43532.0,0.2175095512529949,0.09513325501151701,0.13707551271496102,0.19875856837587072,0.18715830565859706,0.16436480698605932,0.8786516438178757,0.005541063070063458,0.04985106658526207,0.02905589165787867,0.027233538694936263,0.007751937984496124,0.001914858189487706,0.8153780688608906,0.05670570387226878,0.040868809087713454,0.05085012303195131,0.027390797580063273,0.008806497567112543,0.4399970398601334,0.4658335106333774,0.0033394077870179365,0.011692552473104354,0.0021553518403744578,0.018574877662969575,0.0018685882907967402,0.004107194064919568,0.05243147738730655,0.29530000918864285,0.32371588716346594,0.13024901222089497,0.24014518055683176,0.010589910870164476,0
E14001078,Basingstoke,110027.0,45583.0,0.19238180066529728,0.09365968043916892,0.15027357170123426,0.2183211240979405,0.18944613091451112,0.15591769218184792,0.8220784178285132,0.005153327395342919,0.06783851089742425,0.02712995110246669,0.06475742097322451,0.010870157962663371,0.0021722138403650047,0.7793692629282923,0.07654276106516404,0.07685176769971826,0.023911660456239207,0.028619467417976916,0.014705080432609288,0.4450725730956947,0.42639533932580187,0.011488089287174966,0.029910840066529124,0.0009270451798194988,0.02008597889608914,0.0030719732429312805,0.007616312359693529,0.05543184854626591,0.2744663580720883,0.33264594256630764,0.16828642256981768,0.2068534322006011,0.01774784459118531,5
E14001079,Bassetlaw,104202.0,45673.0,0.17604268632079997,0.08745513521813401,0.12525671292297652,0.17832671157943225,0.21735667261664843,0.2155620813420088,0.9282739294831194,0.0018233815089921499,0.04904896259188883,0.006007562234889925,0.010613999731291146,0.0028406364561140863,0.0013915279937045354,0.9145977485820673,0.048147330639821115,0.013013310812756116,0.006612220612086256,0.012274354372798725,0.005355034980470437,0.37915778967774133,0.549058559336673,0.0021400740868697337,0.0024183796856106408,0.0003934665361509376,0.00631465806798334,0.0016026563789562581,0.004097810022840253,0.054816606207174524,0.36568651062991264,0.3047752501477897,0.16591859523131827,0.15783942372955576,0.005780220261423598,6
