,ONS code,New constituency name,Total population,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,Cluster,2019_Results,2017_Results,2015_Results,2010_Results,2005_Results,Ref16_Results,Low_Confidence_Imputation,2019_Resultscon,2019_Resultslab,2019_Resultslib,2019_Resultsref,2019_Resultsnat,2019_Resultsoth,2019_Resultstot,2019_Resultscon_pc,2019_Resultslab_pc,2019_Resultslib_pc,2019_Resultsref_pc,2019_Resultsnat_pc,2019_Resultsoth_pc,2017_Resultscon,2017_Resultslab,2017_Resultslib,2017_Resultsref,2017_Resultsnat,2017_Resultsoth,2017_Resultstot,2017_Resultscon_pc,2017_Resultslab_pc,2017_Resultslib_pc,2017_Resultsref_pc,2017_Resultsnat_pc,2017_Resultsoth_pc,2015_Resultscon,2015_Resultslab,2015_Resultslib,2015_Resultsref,2015_Resultsnat,2015_Resultsoth,2015_Resultstot,2015_Resultscon_pc,2015_Resultslab_pc,2015_Resultslib_pc,2015_Resultsref_pc,2015_Resultsnat_pc,2015_Resultsoth_pc,2010_Resultscon,2010_Resultslab,2010_Resultslib,2010_Resultsref,2010_Resultsnat,2010_Resultsoth,2010_Resultstot,2010_Resultscon_pc,2010_Resultslab_pc,2010_Resultslib_pc,2010_Resultsref_pc,2010_Resultsnat_pc,2010_Resultsoth_pc,2005_Resultscon,2005_Resultslab,2005_Resultslib,2005_Resultsref,2005_Resultsnat,2005_Resultsoth,2005_Resultstot,2005_Resultscon_pc,2005_Resultslab_pc,2005_Resultslib_pc,2005_Resultsref_pc,2005_Resultsnat_pc,2005_Resultsoth_pc,EngReg,Scot,Region,Cluster Des,Latitude,Longitude
543,E14001576,West Ham and Beckton,137226,0.201345216320403,0.126942948545111,0.220962347059981,0.235245250570223,0.146232155479607,0.0692720820246744,8,"{'con': 7224, 'lab': 32187, 'lib': 2754, 'ref': 1162, 'grn': 1169, 'nat': 0, 'oth': 387, 'max_pc': 0.5503979140071162}","{'con': 6972, 'lab': 35781, 'lib': 1151, 'ref': 774, 'grn': 628, 'nat': 0, 'oth': 289, 'max_pc': 0.5503979140071162}","{'con': 5841, 'lab': 28613, 'lib': 971, 'ref': 2738, 'grn': 1738, 'nat': 0, 'oth': 403, 'max_pc': 0.5503979140071162}","{'con': 5435, 'lab': 23824, 'lib': 4226, 'ref': 421, 'grn': 481, 'nat': 0, 'oth': 2289, 'max_pc': 0.5503979140071162}","{'con': 3901, 'lab': 16277, 'lib': 3059, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 8038, 'max_pc': 0.5503979140071162}",0.475211909689886,1,7224,32187,2754,1162,0,387,43714,0.165255982065242,0.736308734044013,0.0630004117673971,0.0265818730841378,0,0.0088529990392094,6972,35781,1151,774,0,289,44967,0.155047034491961,0.795716859029955,0.0255965485800698,0.0172126225898992,0,0.0064269353081148,5841,28613,971,2738,0,403,38566,0.151454649172847,0.741922937302287,0.0251776175906238,0.0709951770989991,0,0.0104496188352434,5435,23824,4226,421,0,2289,36195,0.150158861721232,0.65821246028457,0.11675645807432,0.0116314408067412,0,0.0632407791131371,3901,16277,3059,0,0,8038,31275,0.124732214228617,0.520447641886491,0.0978097521982414,0,0,0.257010391686651,0,False,Wales,Remain,50.9095379,-1.40686556127035
544,E14001577,West Lancashire,100436,0.16453263769963,0.142518618821936,0.106396112947549,0.166693217571389,0.208779720418973,0.211079692540523,2,"{'con': 19122, 'lab': 27458, 'lib': 2560, 'ref': 2275, 'grn': 1248, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 20341, 'lab': 32030, 'lib': 1069, 'ref': 0, 'grn': 680, 'nat': 0, 'oth': 269, 'max_pc': 1.0}","{'con': 16114, 'lab': 24474, 'lib': 1298, 'ref': 6058, 'grn': 1582, 'nat': 0, 'oth': 150, 'max_pc': 1.0}","{'con': 17540, 'lab': 21883, 'lib': 6573, 'ref': 1775, 'grn': 485, 'nat': 0, 'oth': 217, 'max_pc': 1.0}","{'con': 14662, 'lab': 20746, 'lib': 6060, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1688, 'max_pc': 1.0}",0.549508129,0,19122,27458,2560,2275,0,0,51415,0.371914810852864,0.534046484488962,0.0497909170475542,0.0442477876106194,0,0,20341,32030,1069,0,0,269,53709,0.378726098046882,0.596361876035674,0.0199035543391237,0,0,0.0050084715783202,16114,24474,1298,6058,0,150,48094,0.335052189462303,0.508878446375847,0.0269888135734187,0.12596165841893,0,0.0031188921695013,17540,21883,6573,1775,0,217,47988,0.365508043677586,0.456009835792281,0.136971742935734,0.0369884137701091,0,0.0045219638242894,14662,20746,6060,0,0,1688,43156,0.339744183891,0.480721104828992,0.140420798961906,0,0,0.0391139123181017,North West,False,North West,Marginal,53.6109397,-2.85657133250708
545,E14001578,West Suffolk,118148,0.183947252598436,0.100094796357111,0.148449402444392,0.18916951620002,0.187442868266919,0.190896164133121,4,"{'con': 33092, 'lab': 10424, 'lib': 4574, 'ref': 0, 'grn': 2387, 'nat': 0, 'oth': 31, 'max_pc': 0.9137313286324297}","{'con': 31050, 'lab': 14334, 'lib': 2197, 'ref': 2252, 'grn': 978, 'nat': 0, 'oth': 16, 'max_pc': 0.9137313286324297}","{'con': 25274, 'lab': 8498, 'lib': 2497, 'ref': 10287, 'grn': 1812, 'nat': 0, 'oth': 7, 'max_pc': 0.9137313286324297}","{'con': 23816, 'lab': 6984, 'lib': 11277, 'ref': 3034, 'grn': 47, 'nat': 0, 'oth': 2139, 'max_pc': 0.9137313286324297}","{'con': 21204, 'lab': 12415, 'lib': 7548, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2100, 'max_pc': 0.9137313286324297}",0.627449665902908,0,33092,10424,4574,0,0,31,48121,0.687683132104487,0.216620602231874,0.0950520562748072,0,0,0.0006442093888323,31050,14334,2197,2252,0,16,49849,0.622881100924793,0.287548396156392,0.0440731007643082,0.0451764328271379,0,0.0003209693273686,25274,8498,2497,10287,0,7,46563,0.542791486802826,0.182505422760561,0.0536262697850224,0.220926486695445,0,0.0001503339561454,23816,6984,11277,3034,0,2139,47250,0.504042328042328,0.147809523809524,0.238666666666667,0.0642116402116402,0,0.0452698412698412,21204,12415,7548,0,0,2100,43267,0.490073265999492,0.286939237756258,0.174451660618947,0,0,0.0485358356253033,Eastern,False,Eastern,Brexit Conservative,52.25813755,0.617482577783891
546,E14001579,West Worcestershire,98221,0.15421502748931,0.0819894115251476,0.0896456933414783,0.156363266137243,0.23366931378538,0.284117287721442,5,"{'con': 34909, 'lab': 9496, 'lib': 10410, 'ref': 0, 'grn': 2715, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 34703, 'lab': 13375, 'lib': 5307, 'ref': 1481, 'grn': 1605, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 30342, 'lab': 7244, 'lib': 5245, 'ref': 7764, 'grn': 3505, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 27213, 'lab': 3661, 'lib': 20459, 'ref': 2119, 'grn': 641, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 23661, 'lab': 5226, 'lib': 18944, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2900, 'max_pc': 1.0}",0.525193924,0,34909,9496,10410,0,0,0,54815,0.636851226853963,0.173237252576849,0.189911520569187,0,0,0,34703,13375,5307,1481,0,0,54866,0.632504647687092,0.243775744541246,0.0967265701891882,0.0269930375824736,0,0,30342,7244,5245,7764,0,0,50595,0.599703528016602,0.143176203182133,0.103666370194683,0.153453898606582,0,0,27213,3661,20459,2119,0,0,53452,0.509110978073786,0.0684913567312729,0.382754620968345,0.0396430442265958,0,0,23661,5226,18944,0,0,2900,50731,0.466401214247699,0.103013936251996,0.373420590960162,0,0,0.0571642585401431,West Midlands,False,West Midlands,Conservative,52.2294183,-2.15530542680796
547,E14001580,Westmorland and Lonsdale,90922,0.137599947208077,0.0792098808882241,0.0981819781573419,0.165260715110588,0.240269238806463,0.279478239829306,999,"{'con': 27184, 'lab': 4862, 'lib': 21714, 'ref': 595, 'grn': 640, 'nat': 0, 'oth': 317, 'max_pc': 0.7801035336484358}","{'con': 26205, 'lab': 7342, 'lib': 19558, 'ref': 338, 'grn': 305, 'nat': 0, 'oth': 363, 'max_pc': 0.7801035336484358}","{'con': 20450, 'lab': 3948, 'lib': 20765, 'ref': 3953, 'grn': 2089, 'nat': 0, 'oth': 0, 'max_pc': 0.7801035336484358}","{'con': 21679, 'lab': 2635, 'lib': 27910, 'ref': 998, 'grn': 0, 'nat': 0, 'oth': 324, 'max_pc': 0.7801035336484358}","{'con': 22787, 'lab': 5325, 'lib': 20062, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1264, 'max_pc': 0.7801035336484358}",0.493014490391878,1,27184,4862,21714,595,0,317,54672,0.497219783435762,0.0889303482587064,0.397168568920105,0.0108830845771144,0,0.0057982148083113,26205,7342,19558,338,0,363,53806,0.487027469055496,0.136453183659815,0.363491060476527,0.0062818273055049,0,0.0067464595026576,20450,3948,20765,3953,0,0,49116,0.41636126720417,0.0803811385291961,0.422774655916605,0.0804829383500285,0,0,21679,2635,27910,998,0,324,53546,0.404866843461697,0.0492100250252119,0.521234079109551,0.0186381802562282,0,0.0060508721473125,22787,5325,20062,0,0,1264,49438,0.460920749221247,0.107710667907278,0.405801205550386,0,0,0.025567377321089,North West,False,North West,Anomalous,54.20338915,-2.61424233573436
548,E14001581,Weston-super-Mare,96914,0.176952524429127,0.0907927728994046,0.127041779740592,0.187756028602974,0.201242351387327,0.216214542940575,4,"{'con': 27295, 'lab': 12683, 'lib': 5918, 'ref': 0, 'grn': 1565, 'nat': 0, 'oth': 0, 'max_pc': 0.853445316007712}","{'con': 25587, 'lab': 15735, 'lib': 4416, 'ref': 1648, 'grn': 757, 'nat': 0, 'oth': 0, 'max_pc': 0.853445316007712}","{'con': 21509, 'lab': 8187, 'lib': 4682, 'ref': 7993, 'grn': 2212, 'nat': 0, 'oth': 265, 'max_pc': 0.853445316007712}","{'con': 19933, 'lab': 4926, 'lib': 17636, 'ref': 1199, 'grn': 0, 'nat': 0, 'oth': 1294, 'max_pc': 0.853445316007712}","{'con': 16860, 'lab': 7806, 'lib': 15090, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2039, 'max_pc': 0.853445316007712}",0.57201446,0,27295,12683,5918,0,0,0,45896,0.594714136308175,0.276342164894544,0.128943698797281,0,0,0,25587,15735,4416,1648,0,0,47386,0.539969611277593,0.332060102139872,0.0931920820495505,0.0347782045329844,0,0,21509,8187,4682,7993,0,265,42636,0.504479782343559,0.192020827469744,0.109813303311755,0.187470682052725,0,0.0062154048222159,19933,4926,17636,1199,0,1294,44988,0.443073708544501,0.10949586556415,0.392015648617409,0.026651551524851,0,0.0287632257490886,16860,7806,15090,0,0,2039,41795,0.403397535590382,0.186768752243091,0.361047972245484,0,0,0.0487857399210431,0,False,Wales,Brexit Conservative,51.3471927,-2.9778916
549,E14001582,Wetherby and Easingwold,91528,0.17071465250691,0.0766549761272629,0.0909239896424006,0.176614550897549,0.22998677985731,0.255105050968567,5,"{'con': 29937, 'lab': 12120, 'lib': 5547, 'ref': 0, 'grn': 1615, 'nat': 0, 'oth': 1261, 'max_pc': 0.3854616669546685}","{'con': 28933, 'lab': 16941, 'lib': 2795, 'ref': 670, 'grn': 718, 'nat': 0, 'oth': 704, 'max_pc': 0.3854616669546685}","{'con': 24584, 'lab': 12925, 'lib': 2955, 'ref': 6135, 'grn': 1473, 'nat': 0, 'oth': 335, 'max_pc': 0.3854616669546685}","{'con': 20938, 'lab': 11888, 'lib': 8977, 'ref': 1551, 'grn': 0, 'nat': 0, 'oth': 1651, 'max_pc': 0.3854616669546685}","{'con': 18393, 'lab': 15913, 'lib': 7794, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1048, 'max_pc': 0.3854616669546685}",0.563153752022109,1,29937,12120,5547,0,0,1261,48865,0.612647088918449,0.24803028752686,0.113516832088407,0,0,0.0258057914662846,28933,16941,2795,670,0,704,50043,0.578162780009192,0.338528865175949,0.055851967308115,0.0133884859021241,0,0.01406790160462,24584,12925,2955,6135,0,335,46934,0.523799377849747,0.275386713256914,0.0629607533983892,0.13071547279158,0,0.0071376827033706,20938,11888,8977,1551,0,1651,45005,0.465237195867126,0.26414842795245,0.199466725919342,0.0344628374625041,0,0.0366848127985779,18393,15913,7794,0,0,1048,43148,0.426277000092704,0.368800407898396,0.180634096597757,0,0,0.024288495411143,0,False,Wales,Conservative,53.9259798,-1.37763421146956
550,E14001583,Whitehaven and Workington,93036,0.170622124768907,0.0864504062943376,0.119362397351563,0.171234790833656,0.228352465712197,0.22397781503934,2,"{'con': 26465, 'lab': 20161, 'lib': 2113, 'ref': 758, 'grn': 846, 'nat': 0, 'oth': 403, 'max_pc': 0.7689522664296544}","{'con': 23742, 'lab': 24142, 'lib': 1571, 'ref': 1516, 'grn': 0, 'nat': 0, 'oth': 120, 'max_pc': 0.7689522664296544}","{'con': 15940, 'lab': 19945, 'lib': 1793, 'ref': 7998, 'grn': 1405, 'nat': 0, 'oth': 82, 'max_pc': 0.7689522664296544}","{'con': 17967, 'lab': 22900, 'lib': 5664, 'ref': 1144, 'grn': 299, 'nat': 0, 'oth': 1962, 'max_pc': 0.7689522664296544}","{'con': 14327, 'lab': 21772, 'lib': 6866, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2439, 'max_pc': 0.7689522664296544}",0.598634832364067,1,26465,20161,2113,758,0,403,49900,0.530360721442886,0.404028056112225,0.0423446893787575,0.015190380761523,0,0.0080761523046092,23742,24142,1571,1516,0,120,51091,0.464700240746903,0.472529408310661,0.0307490556066626,0.0296725450666457,0,0.0023487502691276,15940,19945,1793,7998,0,82,45758,0.348354386118274,0.435880064688142,0.0391844049128021,0.174789107915556,0,0.0017920363652257,17967,22900,5664,1144,0,1962,49637,0.361967886858593,0.461349396619457,0.114108427181337,0.0230473235691117,0,0.039526965771501,14327,21772,6866,0,0,2439,45404,0.315544885913135,0.479517223152145,0.151220156814378,0,0,0.0537177341203418,0,False,Wales,Marginal,54.5474199,-3.5885335
551,E14001584,Widnes and Halewood,92384,0.187251039140977,0.0953303602355386,0.126753550398337,0.187337634222376,0.216357810876342,0.186969605126429,1,"{'con': 8971, 'lab': 29289, 'lib': 2069, 'ref': 3435, 'grn': 1049, 'nat': 0, 'oth': 70, 'max_pc': 0.6582541993970097}","{'con': 9799, 'lab': 34825, 'lib': 1090, 'ref': 1117, 'grn': 253, 'nat': 0, 'oth': 203, 'max_pc': 0.6582541993970097}","{'con': 7185, 'lab': 27597, 'lib': 1382, 'ref': 5564, 'grn': 1173, 'nat': 0, 'oth': 182, 'max_pc': 0.6582541993970097}","{'con': 7483, 'lab': 22635, 'lib': 6251, 'ref': 1210, 'grn': 425, 'nat': 0, 'oth': 1227, 'max_pc': 0.6582541993970097}","{'con': 5970, 'lab': 21447, 'lib': 7324, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 323, 'max_pc': 0.6582541993970097}",0.553567908859067,1,8971,29289,2069,3435,0,70,43834,0.204658484281608,0.668179951635717,0.0472008030296117,0.0783638271661267,0,0.001596933886937,9799,34825,1090,1117,0,203,47034,0.208338648637156,0.740421822511375,0.0231747246672619,0.0237487774801207,0,0.0043160267040864,7185,27597,1382,5564,0,182,41910,0.171438797423049,0.65848246241947,0.0329754235266046,0.132760677642567,0,0.0043426389883082,7483,22635,6251,1210,0,1227,38806,0.192831005514611,0.583286089779931,0.161083337628202,0.0311807452455805,0,0.0316188218316755,5970,21447,7324,0,0,323,35064,0.170260095824777,0.611652977412731,0.208875199634953,0,0,0.0092117271275382,0,False,Wales,Brexit,53.3646888,-2.7283328
552,E14001585,Wigan,104890,0.184046447774854,0.0942588567288258,0.135320138809442,0.189480608626015,0.20705106204477,0.189842886016093,1,"{'con': 14314, 'lab': 21042, 'lib': 2428, 'ref': 5959, 'grn': 1299, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 13548, 'lab': 29575, 'lib': 916, 'ref': 2750, 'grn': 753, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 9389, 'lab': 23625, 'lib': 1255, 'ref': 8818, 'grn': 1273, 'nat': 0, 'oth': 933, 'max_pc': 1.0}","{'con': 10917, 'lab': 21404, 'lib': 6797, 'ref': 2516, 'grn': 0, 'nat': 0, 'oth': 2506, 'max_pc': 1.0}","{'con': 7413, 'lab': 23338, 'lib': 6606, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2916, 'max_pc': 1.0}",0.629588907,0,14314,21042,2428,5959,0,0,43743,0.327229499577075,0.481036965914546,0.0555060238209542,0.136227510687424,0,0,13548,29575,916,2750,0,0,46789,0.28955523734211,0.632093013315095,0.0195772510632841,0.0587744982795101,0,0,9389,23625,1255,8818,0,933,44020,0.213289413902771,0.536687869150386,0.0285097682871422,0.200318037255793,0,0.0211949114039073,10917,21404,6797,2516,0,2506,44140,0.247326687811509,0.484911644766652,0.153987313094699,0.0570004531037607,0,0.0567739012233801,7413,23338,6606,0,0,2916,40273,0.184068730911529,0.579494946986815,0.164030491892831,0,0,0.0724058302088247,North West,False,North West,Brexit,53.5457188,-2.6264624
553,E14001586,Wimbledon,110395,0.193716992925276,0.0792079207920792,0.160354370295218,0.248738597556004,0.172420352739757,0.145561765691665,999,"{'con': 21551, 'lab': 12327, 'lib': 22587, 'ref': 120, 'grn': 158, 'nat': 0, 'oth': 449, 'max_pc': 0.9032707372247631}","{'con': 25248, 'lab': 17957, 'lib': 10998, 'ref': 602, 'grn': 1193, 'nat': 0, 'oth': 40, 'max_pc': 0.9032707372247631}","{'con': 26337, 'lab': 12696, 'lib': 8655, 'ref': 2896, 'grn': 2148, 'nat': 0, 'oth': 56, 'max_pc': 0.9032707372247631}","{'con': 24195, 'lab': 10344, 'lib': 15046, 'ref': 1047, 'grn': 617, 'nat': 0, 'oth': 284, 'max_pc': 0.9032707372247631}","{'con': 18784, 'lab': 15021, 'lib': 11119, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2064, 'max_pc': 0.9032707372247631}",0.31340817756974,0,21551,12327,22587,120,0,449,57034,0.377862327734334,0.216134235719045,0.396026931304134,0.0021040081354981,0,0.0078724971069888,25248,17957,10998,602,0,40,54845,0.460351900811378,0.327413620202388,0.200528762877199,0.0109763880025526,0,0.0007293281064819,26337,12696,8655,2896,0,56,50640,0.520082938388626,0.250710900473934,0.170912322274882,0.0571879936808846,0,0.0011058451816745,24195,10344,15046,1047,0,284,50916,0.475194437897714,0.203158142823474,0.295506324141724,0.0205632806976196,0,0.0055778144394689,18784,15021,11119,0,0,2064,46988,0.399761641270111,0.319677364433472,0.236634885502681,0,0,0.0439261087937345,London,False,London,Anomalous,51.4214787,-0.2064027
554,E14001587,Winchester,104765,0.176102249840115,0.131153174307723,0.0977921594456057,0.183490354419022,0.199087464085603,0.212374597901931,7,"{'con': 31042, 'lab': 3518, 'lib': 24595, 'ref': 0, 'grn': 528, 'nat': 0, 'oth': 231, 'max_pc': 0.7934656118287877}","{'con': 32158, 'lab': 7155, 'lib': 17074, 'ref': 896, 'grn': 984, 'nat': 0, 'oth': 118, 'max_pc': 0.7934656118287877}","{'con': 31737, 'lab': 5020, 'lib': 11920, 'ref': 5114, 'grn': 2539, 'nat': 0, 'oth': 0, 'max_pc': 0.7934656118287877}","{'con': 28478, 'lab': 3206, 'lib': 23143, 'ref': 1262, 'grn': 0, 'nat': 0, 'oth': 632, 'max_pc': 0.7934656118287877}","{'con': 19942, 'lab': 4932, 'lib': 25817, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1090, 'max_pc': 0.7934656118287877}",0.424085287286588,1,31042,3518,24595,0,0,231,59386,0.522715791600714,0.059239551409423,0.414154851311757,0,0,0.0038898056781059,32158,7155,17074,896,0,118,57401,0.56023414226233,0.12464939635198,0.297451263915263,0.0156094841553283,0,0.002055713315099,31737,5020,11920,5114,0,0,53791,0.590005763045863,0.0933241620345411,0.221598408655723,0.0950716662638731,0,0,28478,3206,23143,1262,0,632,56721,0.502071543167434,0.0565222757003578,0.408014668288641,0.0222492551259674,0,0.0111422577176001,19942,4932,25817,0,0,1090,51781,0.385121955929781,0.095247291477569,0.498580560437226,0,0,0.0210501921554238,South East,False,South East,Lib-Con,51.0612766,-1.3131692
555,E14001588,Windsor,110871,0.192694146297466,0.131956345269234,0.109966627581853,0.207071344818256,0.195562370343646,0.162749165689546,7,"{'con': 28820, 'lab': 10425, 'lib': 10003, 'ref': 136, 'grn': 1690, 'nat': 0, 'oth': 943, 'max_pc': 0.7181522255952598}","{'con': 31612, 'lab': 14269, 'lib': 4630, 'ref': 385, 'grn': 1246, 'nat': 0, 'oth': 39, 'max_pc': 0.7181522255952598}","{'con': 29164, 'lab': 8305, 'lib': 3765, 'ref': 5298, 'grn': 1765, 'nat': 0, 'oth': 359, 'max_pc': 0.7181522255952598}","{'con': 27545, 'lab': 6651, 'lib': 10315, 'ref': 1806, 'grn': 614, 'nat': 0, 'oth': 958, 'max_pc': 0.7181522255952598}","{'con': 20085, 'lab': 8635, 'lib': 9666, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 3010, 'max_pc': 0.7181522255952598}",0.481409021242372,1,28820,10425,10003,136,0,943,50327,0.572654837363642,0.207145269934627,0.198760108887873,0.0027023267828402,0,0.0187374570310171,31612,14269,4630,385,0,39,50935,0.62063414155296,0.280141356631,0.090900166879356,0.0075586531854324,0,0.0007656817512515,29164,8305,3765,5298,0,359,46891,0.621953040029003,0.177112878804035,0.0802925934614318,0.112985434305091,0,0.0076560534004393,27545,6651,10315,1806,0,958,47275,0.582654680063458,0.140687466948704,0.218191433104178,0.0382020095187731,0,0.0202644103648863,20085,8635,9666,0,0,3010,41396,0.485191805971591,0.208595033336554,0.233500821335395,0,0,0.0727123393564595,South East,False,South East,Lib-Con,51.4837886,-0.604041866503269
556,E14001589,Wirral West,87880,0.163324988620847,0.0771506599908966,0.0894629039599453,0.167137005006827,0.22212107419208,0.280803368229404,2,"{'con': 21649, 'lab': 26571, 'lib': 3475, 'ref': 1212, 'grn': 1205, 'nat': 0, 'oth': 0, 'max_pc': 0.8840211793718721}","{'con': 22872, 'lab': 30706, 'lib': 1512, 'ref': 0, 'grn': 547, 'nat': 0, 'oth': 0, 'max_pc': 0.8840211793718721}","{'con': 22118, 'lab': 24195, 'lib': 1814, 'ref': 3838, 'grn': 332, 'nat': 0, 'oth': 242, 'max_pc': 0.8840211793718721}","{'con': 20633, 'lab': 18677, 'lib': 8316, 'ref': 1267, 'grn': 0, 'nat': 0, 'oth': 731, 'max_pc': 0.8840211793718721}","{'con': 18369, 'lab': 19528, 'lib': 8253, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 836, 'max_pc': 0.8840211793718721}",0.452601371156412,0,21649,26571,3475,1212,0,0,52907,0.409189710246281,0.502220878144669,0.065681289810422,0.0229081217986277,0,0,22872,30706,1512,0,0,0,55090,0.415175167907061,0.557378834634235,0.0274459974587039,0,0,0,22118,24195,1814,3838,0,242,52207,0.423659662497366,0.463443599517306,0.0347462983891049,0.0735150458750742,0,0.0046353937211485,20633,18677,8316,1267,0,731,49624,0.41578671610511,0.376370304691278,0.167580203127519,0.0255320006448492,0,0.0147307754312429,18369,19528,8253,0,0,836,46986,0.390946239305325,0.415613161367216,0.175648065381177,0,0,0.0177925339462818,North West,False,North West,Marginal,53.29043325,-3.04149328259076
557,E14001590,Witham,102387,0.18182972447674,0.0855382030921894,0.120757518044283,0.187299168839794,0.204654887827556,0.219920497719437,4,"{'con': 34813, 'lab': 9338, 'lib': 4856, 'ref': 0, 'grn': 3003, 'nat': 0, 'oth': 181, 'max_pc': 0.9720199946072636}","{'con': 33537, 'lab': 13869, 'lib': 2827, 'ref': 153, 'grn': 1857, 'nat': 0, 'oth': 0, 'max_pc': 0.9720199946072636}","{'con': 28631, 'lab': 8036, 'lib': 3018, 'ref': 8149, 'grn': 2111, 'nat': 0, 'oth': 111, 'max_pc': 0.9720199946072636}","{'con': 25933, 'lab': 9232, 'lib': 9767, 'ref': 3181, 'grn': 1439, 'nat': 0, 'oth': 90, 'max_pc': 0.9720199946072636}","{'con': 21759, 'lab': 14386, 'lib': 6226, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2951, 'max_pc': 0.9720199946072636}",0.605569187264166,0,34813,9338,4856,0,0,181,49188,0.707753923721233,0.189843051150687,0.098723265837196,0,0,0.0036797592908839,33537,13869,2827,153,0,0,50386,0.665601555987774,0.275255031159449,0.0561068550787917,0.0030365577739848,0,0,28631,8036,3018,8149,0,111,47945,0.597163416414642,0.167608718323078,0.0629471269162582,0.169965585566795,0,0.0023151527792261,25933,9232,9767,3181,0,90,48203,0.537995560442296,0.191523349169139,0.202622243428832,0.0659917432524946,0,0.0018671037072381,21759,14386,6226,0,0,2951,45322,0.480097965667888,0.31741758969154,0.137372578438727,0,0,0.0651118662018445,Eastern,False,Eastern,Brexit Conservative,51.8019608,0.6383746
558,E14001591,Witney,97260,0.18610939749126,0.0873432037836726,0.129570224141476,0.193810405099733,0.206549455068887,0.19661731441497,7,"{'con': 27848, 'lab': 7441, 'lib': 16036, 'ref': 8, 'grn': 0, 'nat': 0, 'oth': 266, 'max_pc': 0.6338431369115883}","{'con': 27936, 'lab': 11148, 'lib': 9837, 'ref': 860, 'grn': 946, 'nat': 0, 'oth': 0, 'max_pc': 0.6338431369115883}","{'con': 28199, 'lab': 8130, 'lib': 4052, 'ref': 4749, 'grn': 2447, 'nat': 0, 'oth': 616, 'max_pc': 0.6338431369115883}","{'con': 27071, 'lab': 6241, 'lib': 10209, 'ref': 1721, 'grn': 1712, 'nat': 0, 'oth': 423, 'max_pc': 0.6338431369115883}","{'con': 20453, 'lab': 9606, 'lib': 10258, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2442, 'max_pc': 0.6338431369115883}",0.462762511895866,1,27848,7441,16036,8,0,266,51599,0.539700381790345,0.144208221089556,0.310781216690246,0.0001550417643752,0,0.005155138665478,27936,11148,9837,860,0,0,49781,0.561177959462446,0.223940860971053,0.197605512143187,0.0172756674233141,0,0,28199,8130,4052,4749,0,616,45746,0.616425479823373,0.177720456433349,0.0885760503650592,0.103812355178595,0,0.013465658199624,27071,6241,10209,1721,0,423,45665,0.592817256104237,0.136669221504434,0.223562903755611,0.0376875068433154,0,0.0092631117924011,20453,9606,10258,0,0,2442,42759,0.478332047054421,0.224654458710447,0.239902710540471,0,0,0.0571107836946607,South East,False,South East,Lib-Con,51.7838848,-1.4852861
